id_novidade,id_tipo,id_licitacao,data,id_original,nome_municipio,texto_novidade,id_contrato
280f9dd0d778717fc3f236eec92c722f,1,7b963ed17d28ce6df672db10e8385b63,NA,7b963ed17d28ce6df672db10e8385b63,Instituto Federal do Paraná,NA,NA
2c4926886b5f0d928d22d12c5fc8d42c,1,c50b1a63aadc1bc48552e9eb6d96665b,2020-04-20T00:00:00Z,c50b1a63aadc1bc48552e9eb6d96665b,Empresa Brasileira de Serviços Hospitalares,NA,NA
ed628d4a6f16bb99fab9c30418ac8f50,1,392e55c44d0a109d327d108cc808d693,NA,392e55c44d0a109d327d108cc808d693,Instituto Federal do Piauí,NA,NA
00fca6cba404b66f5592bc5a79db199f,1,5d3d751cc2f95fe88f7d6d2dffefd31f,NA,5d3d751cc2f95fe88f7d6d2dffefd31f,Instituto Federal de Alagoas,NA,NA
cc7a68c3e9a69ce8b4a2611603643010,1,51b25bb2e3b6fec58495ecc7b8ba8564,NA,51b25bb2e3b6fec58495ecc7b8ba8564,Instituto Federal do Rio Grande do Norte,NA,NA
def8463cb67e6215071ab0081615302c,1,2621f866287ecfef984e943ee38be262,NA,2621f866287ecfef984e943ee38be262,Instituto Federal da Bahia,NA,NA
272fbf5650fe319341da54317c0b12f5,1,a20170c42aad6e356935186371b92a4a,NA,a20170c42aad6e356935186371b92a4a,Comando do Exército,NA,NA
3b0d2da55ac59ed66f5f370fd0633f57,1,dc988c900862e374202ee61790e2a0c6,2020-05-25T00:00:00Z,dc988c900862e374202ee61790e2a0c6,Comando do Exército,NA,NA
d25af92f3fdd7073a00138de16f9acaa,1,18664ff36de50e0362f4f63be0399608,NA,18664ff36de50e0362f4f63be0399608,Ministério da Saúde - Unidades com vínculo di,NA,NA
ec1755566688a08f6bb46b73c4abcadf,1,687312ff70685bcb881aca939bb02aeb,NA,687312ff70685bcb881aca939bb02aeb,Universidade Federal de Pernambuco,NA,NA
21f8acebd21507b356377bd31441c767,1,8377748b83c3242644d86cd9a596dba9,2020-04-29T00:00:00Z,8377748b83c3242644d86cd9a596dba9,Empresa Brasileira de Serviços Hospitalares,NA,NA
99b5f133f7dfc0c643cdedd63f6c6fb3,1,8c29130c3a63802265de7670b54b67da,NA,8c29130c3a63802265de7670b54b67da,Instituto Federal de Alagoas,NA,NA
a49b9845d58b80fa9542299ebb52dd24,1,e094d1fd6204b6d425d23fc718015a36,NA,e094d1fd6204b6d425d23fc718015a36,Instituto Federal do Rio Grande do Norte,NA,NA
097d14cbcb4e9be619bb2176aa385100,1,a84d48506884fbf46fd895a0c8f46367,NA,a84d48506884fbf46fd895a0c8f46367,Instituto Federal do Paraná,NA,NA
9685ad58d64074abd1fce8d0d9361568,1,9d0f1d287e982e43127f717d5c303651,2020-05-28T00:00:00Z,9d0f1d287e982e43127f717d5c303651,Comando do Exército,NA,NA
18f844057d79cc4a528056c1157ec56b,1,987ae35d56f00351f93d5428a268da0c,2020-04-22T00:00:00Z,987ae35d56f00351f93d5428a268da0c,Comando do Exército,NA,NA
3a46562bb769d167eb0f030c27fd8211,1,22b697b88e5bdae81ad68c72f9e1a0ff,NA,22b697b88e5bdae81ad68c72f9e1a0ff,Fundação Nacional do Índio,NA,NA
08aa042de5d334a353e5c6ead797833b,1,66b8ecda25723faef074915c8fac34d6,2020-04-08T00:00:00Z,66b8ecda25723faef074915c8fac34d6,Empresa Brasileira de Serviços Hospitalares,NA,NA
1452b405ed4f5ac17127d87eb9e9bffe,1,628fb10aae564f185ffd6a62f0dbdb3f,NA,628fb10aae564f185ffd6a62f0dbdb3f,Instituto Federal do Ceará,NA,NA
822100b14be0633bcbb54cfd7e2afac5,1,29a3dd8ee4f5fda219c331b7bbb8d298,2020-06-01T00:00:00Z,29a3dd8ee4f5fda219c331b7bbb8d298,Comando do Exército,NA,NA
d5ebc7faf427bfd31e83e7fc41befa7d,1,5a27e33469bc798199e9e55b924ad0e8,NA,5a27e33469bc798199e9e55b924ad0e8,Fundação Nacional do Índio,NA,NA
db5683915e193cfd077d44de9d1d060f,1,b53de6c471d2d999f7e206c1a68f7249,NA,b53de6c471d2d999f7e206c1a68f7249,Fundação Nacional do Índio,NA,NA
0441e6afb2c40f8e4913852c17b76139,1,3ceebac2cca1cd14283933174a85d51c,NA,3ceebac2cca1cd14283933174a85d51c,Fundação Nacional do Índio,NA,NA
dcf572f5783b15add570df07987f9a91,1,a2126f70974dad9dfc7b34b71aa0bbaa,2020-03-12T00:00:00Z,a2126f70974dad9dfc7b34b71aa0bbaa,Comando do Exército,NA,NA
4cf611bb0b0a6d5ff6cf8fe8562ae332,1,cad22572a63437dceb78bdb88c63e5c8,NA,cad22572a63437dceb78bdb88c63e5c8,Universidade Federal de Pernambuco,NA,NA
d890b76b351ddddff0872ac9fbd815ac,1,f91037c14c7deb7123c4c5f5592b5f9e,2020-05-26T00:00:00Z,f91037c14c7deb7123c4c5f5592b5f9e,Universidade Federal do Rio Grande,NA,NA
466110e02a1b065f1941a551d6880867,1,6f13da7e61aedbe0ea628bb486c3ea4a,2020-05-07T00:00:00Z,6f13da7e61aedbe0ea628bb486c3ea4a,Empresa Brasileira de Serviços Hospitalares,NA,NA
3e7429275f8983b44a36d22ce4d4dacb,1,2e96f50361c5630ee54132314f05a506,NA,2e96f50361c5630ee54132314f05a506,Comando do Exército,NA,NA
1300eca1fbcc6314a80d0aece1503bec,1,c8bcb11f17d7a8edba15f0a5465afbbf,2020-05-22T00:00:00Z,c8bcb11f17d7a8edba15f0a5465afbbf,Comando do Exército,NA,NA
8986dba8e520aa096fb8ce50cc5197a4,1,e65a3ccf81e724ce4f385f074638640a,NA,e65a3ccf81e724ce4f385f074638640a,Fundação Nacional do Índio,NA,NA
7637711730c5066d9e3be0910aa91e05,1,3e883525386460c3248eaecf64174fb8,2020-04-23T00:00:00Z,3e883525386460c3248eaecf64174fb8,Empresa Brasileira de Serviços Hospitalares,NA,NA
3dee618b15e4a07dc15322b0aa4e8dcf,1,b447daeb324ab5fc0a1fbbdc147117f3,NA,b447daeb324ab5fc0a1fbbdc147117f3,Instituto Federal do Pará,NA,NA
c1e224fa061ac64af7ea79ef38b81709,1,c2485720e1b4cbd2ddeee7fe54e829f0,NA,c2485720e1b4cbd2ddeee7fe54e829f0,Fundação Nacional do Índio,NA,NA
2db98c532743e8526ca69658c6a1afb6,1,721754a491b493db4713fc3fad0652da,NA,721754a491b493db4713fc3fad0652da,Fundação Nacional do Índio,NA,NA
42240b6a68f2e5ae7b423c95b7b60be3,1,cbbba126a74a711d153c44408f1783af,NA,cbbba126a74a711d153c44408f1783af,Departamento de Polícia Rodoviária Federal,NA,NA
3a81c1c11184277d4820d887f94edf1c,1,3fe03c8402628cf62a410c57f92546f1,NA,3fe03c8402628cf62a410c57f92546f1,Universidade Federal de Lavras,NA,NA
b18343955bfafcfee04b722cf6339e8f,1,4b412ce4753141d0f12f9367d380ee26,2020-06-04T00:00:00Z,4b412ce4753141d0f12f9367d380ee26,Universidade Federal Rural da Amazônia,NA,NA
ecee87caa2a54584430161b39b24e409,1,30173a93abfce02fdd2128604cfcac94,2020-05-26T00:00:00Z,30173a93abfce02fdd2128604cfcac94,Universidade Federal do Rio Grande,NA,NA
efffcb2744ef3b638e7c6c0123d7222f,1,a704656037004cf14dcc6ba697457ccc,NA,a704656037004cf14dcc6ba697457ccc,Empresa Brasileira de Serviços Hospitalares,NA,NA
ba17b2f5bc47b15167f35a6e1ea60dc4,1,000f2d5cc6b94a4a70c2ffecc8e83018,2020-06-08T00:00:00Z,000f2d5cc6b94a4a70c2ffecc8e83018,Instituto Federal Sul-rio-grandense,NA,NA
71ac31b59230679cf82343e7461b020f,1,1fb4347c5d60a41a26b0835b0407400d,NA,1fb4347c5d60a41a26b0835b0407400d,Comando do Exército,NA,NA
fed526f2798bdd474c1e55cf0d25f74d,1,e094e33117c0399ef1b1cc448cbcfcba,NA,e094e33117c0399ef1b1cc448cbcfcba,Fundação Nacional do Índio,NA,NA
936d3d7b8227730ec40acf5542fa9f0c,1,ddbfd31a1df463397777aa56ad5b5faf,2020-05-27T00:00:00Z,ddbfd31a1df463397777aa56ad5b5faf,Fundação Nacional do Índio,NA,NA
1f5bc45b92c60b41933555fb3f2a1266,1,d68128166afce63cae89e655f92d8f60,NA,d68128166afce63cae89e655f92d8f60,Departamento de Polícia Rodoviária Federal,NA,NA
1b5c7036f7d6df0d013040ab68ed86ef,1,31c39343b23520e624c4fee84e587ee3,NA,31c39343b23520e624c4fee84e587ee3,Universidade Federal de Lavras,NA,NA
1749e716c4ad2011470b1dc4b8435dfc,1,14f8802ef505fc00930d0dbedf8f1875,NA,14f8802ef505fc00930d0dbedf8f1875,Fundação Universidade Federal da Grande Doura,NA,NA
3bcf0464c18420b68889a07a112e140f,1,37f146f59ec496e257b60c61ef72bb8f,NA,37f146f59ec496e257b60c61ef72bb8f,Empresa Brasileira de Serviços Hospitalares,NA,NA
9f6c7dc6e4dd7a868cd60fcb79419945,1,8c2eef2425a97d2151bb830707c2b204,2020-05-25T00:00:00Z,8c2eef2425a97d2151bb830707c2b204,Empresa Brasileira de Serviços Hospitalares,NA,NA
44de4494e9ae67947ac44ff872621d0b,1,5d387a5e6d0fe7efdd13a072f5e41b45,NA,5d387a5e6d0fe7efdd13a072f5e41b45,Instituto Federal do Paraná,NA,NA
19311163df425d4a28496ab1e21e194b,1,a002c37801c45b70ddff70cc5454f481,NA,a002c37801c45b70ddff70cc5454f481,Comando do Exército,NA,NA
cab966483537069e0d7ac9baf8768d8b,1,7432a4870a88c5151c35d2534ae2b866,NA,7432a4870a88c5151c35d2534ae2b866,Comando do Exército,NA,NA
9c4b31762410baa8dfea4ab86fea1f4d,1,1ab3c8b851dfb6f1ae127b2dc4ca2f06,NA,1ab3c8b851dfb6f1ae127b2dc4ca2f06,Fundação Nacional do Índio,NA,NA
99aead03799820736d27e4a8da115cf6,1,b55147a4fd88ced420ccdbdb1a6d7531,NA,b55147a4fd88ced420ccdbdb1a6d7531,Departamento de Polícia Rodoviária Federal,NA,NA
82284ef7158f7614316d551101bf1796,1,3a70d6be458ffff3ccc1695080c2c6bc,NA,3a70d6be458ffff3ccc1695080c2c6bc,Ministério da Saúde - Unidades com vínculo di,NA,NA
7077908483a1f8b7ff91b46e3320df59,1,82858666f097d7251becb7aa98bf2572,2020-06-08T00:00:00Z,82858666f097d7251becb7aa98bf2572,Comando da Marinha,NA,NA
6125ffa0cab38ec037ad56f82f037cdf,1,a6174605a7e08b0ccdf5460427f46a74,2019-11-14T00:00:00Z,a6174605a7e08b0ccdf5460427f46a74,Comando do Exército,NA,NA
c7401456f0ad4b0fd67a7a41b45742fc,1,d655a2a9638aaf9e8ce9e0a2e01c3e50,NA,d655a2a9638aaf9e8ce9e0a2e01c3e50,Universidade Federal de Lavras,NA,NA
ea37c7ed7ec2adadd377b1f7c96c669c,1,fc05345e3f947a75ba2515709e137f79,NA,fc05345e3f947a75ba2515709e137f79,Fundação Universidade Federal da Grande Doura,NA,NA
765529d823b0166cf76d705b352c28c0,1,f32faa9167af94a3a779534249783bde,NA,f32faa9167af94a3a779534249783bde,Empresa Brasileira de Serviços Hospitalares,NA,NA
c210ea1370231bd7ade4dbfcb8aaa933,1,c27ea21d671cccc594ca834fe1f827d2,NA,c27ea21d671cccc594ca834fe1f827d2,Empresa Brasileira de Serviços Hospitalares,NA,NA
9917b7e528ca61580ccc5199c91ac16e,1,3c4b938bce8f45024b0a03061020131b,NA,3c4b938bce8f45024b0a03061020131b,Empresa Brasileira de Serviços Hospitalares,NA,NA
e7178f794427b1a86ab3bbb0fcd654a6,1,406ac58392c23e25ddb639df04361d11,NA,406ac58392c23e25ddb639df04361d11,Empresa Brasileira de Serviços Hospitalares,NA,NA
e7e95f771630fa38879817441b94302d,1,6a35873fdb94000a8ca2dbf701fc469e,NA,6a35873fdb94000a8ca2dbf701fc469e,Instituto Federal do Paraná,NA,NA
8702286056fe468a8d746588f88a938a,1,6a7d563d3b59a6034e88cfb91a2fe8a0,NA,6a7d563d3b59a6034e88cfb91a2fe8a0,Fundação Nacional do Índio,NA,NA
0456c1669381eeb701f411398f641809,1,af43f3992cacd730cd453092327db06c,NA,af43f3992cacd730cd453092327db06c,Fundação Nacional do Índio,NA,NA
2dafba1393dd9b9928bbb575ff623755,1,375168ca2cff3ab52a7b5c9f8910f97c,NA,375168ca2cff3ab52a7b5c9f8910f97c,Fundação Nacional do Índio,NA,NA
aaa164629f4519be60c4a61f56911993,1,2349e5b116da932a7662451eb18f7864,NA,2349e5b116da932a7662451eb18f7864,Fundação Nacional do Índio,NA,NA
65b5a5185f67616aaf76bab3455a7f03,1,eb2412c3a5655bdaca76f823937ddc43,2019-11-07T00:00:00Z,eb2412c3a5655bdaca76f823937ddc43,Comando do Exército,NA,NA
8b5b793d5221adbb40fb69ede45be083,1,ac66e889e220d8a276d5fc847886ed29,NA,ac66e889e220d8a276d5fc847886ed29,Universidade Federal de Lavras,NA,NA
f084381df2bc9f1045ebe3d6be95eeac,1,dbf54d95508b3b1052a913544da170ed,NA,dbf54d95508b3b1052a913544da170ed,Universidade Federal do Rio de Janeiro,NA,NA
b47a04b5b643c74356d9bc507b506c6a,1,91d13257d72a1db7cb0b10c2def98f40,NA,91d13257d72a1db7cb0b10c2def98f40,Fundação Universidade Federal da Grande Doura,NA,NA
8560e31751e150657f9753dd7f9061dd,1,1a8924796df0bfdffa0ebabc5a040c53,NA,1a8924796df0bfdffa0ebabc5a040c53,Fundação Universidade Federal do ABC,NA,NA
7710bbeca4f90e183b9145ba9e54bdae,1,40438b1992532d96f573dcf5e8271dc3,NA,40438b1992532d96f573dcf5e8271dc3,Fundação Universidade Federal do ABC,NA,NA
25f220cf853ebd1f0dece1ea9c7c6120,1,8f4c8885dde91534798d5e63a12798e8,NA,8f4c8885dde91534798d5e63a12798e8,Empresa Brasileira de Serviços Hospitalares,NA,NA
3ce595f8a7223ed3b7e97e812b69075a,1,53983797f37fa93dbf9f8a60c006afe0,NA,53983797f37fa93dbf9f8a60c006afe0,Instituto Federal do Paraná,NA,NA
2964b586d17697fd3b1c55ea6172e739,1,f71a0205fe63e5b64745be6da48c232b,NA,f71a0205fe63e5b64745be6da48c232b,Comando do Exército,NA,NA
1ce523182be1c2d1c6a0dc1946ffbae5,1,934273d53869dfdacb4f147775fd6fb8,NA,934273d53869dfdacb4f147775fd6fb8,Fundação Nacional do Índio,NA,NA
22ce32ad6962fa2d1efb0816d9cb2260,1,6d373c4e2c83498b14a44c2f0e2734c5,NA,6d373c4e2c83498b14a44c2f0e2734c5,Fundação Nacional do Índio,NA,NA
177ca3888444ae659e4525ae20da689a,1,c50899d88f611a2f7ece2a5c3476db53,NA,c50899d88f611a2f7ece2a5c3476db53,Fundação Nacional do Índio,NA,NA
d406df84b2054da32649fc3c55cea3b6,1,2a3ece7bdf8a201258451569ebc388be,NA,2a3ece7bdf8a201258451569ebc388be,Departamento de Polícia Rodoviária Federal,NA,NA
11ed741cc98a52f2aad23c218b0e8aaf,1,79dfe7b46d2ab7a6637c7bd93c20394d,NA,79dfe7b46d2ab7a6637c7bd93c20394d,Departamento de Polícia Rodoviária Federal,NA,NA
48497c752a56f26d5a8ed5ce7993e695,1,23e30303b8c348eefaaf32cf17c3ba24,NA,23e30303b8c348eefaaf32cf17c3ba24,Ministério da Saúde - Unidades com vínculo di,NA,NA
7130612d90707f001562a50cef0af674,1,319c387dfe0db2fce76610311354f1cd,2019-12-23T00:00:00Z,319c387dfe0db2fce76610311354f1cd,Comando do Exército,NA,NA
0ff61786859ed8afa99be1108b57aefc,1,a8089c92ee348955eef72fd08e2d16b8,NA,a8089c92ee348955eef72fd08e2d16b8,Universidade Federal de São Paulo,NA,NA
9e1d59b30b1d1538ec682607000dd7dc,1,b00f657646e0cbf7e37f9c6883de3525,2020-06-19T00:00:00Z,b00f657646e0cbf7e37f9c6883de3525,Universidade Federal Rural de Pernambuco,NA,NA
f657245a53542c4bfc5fcc7d3766380e,1,b92e69126bcd84e9b7fcf85446715179,NA,b92e69126bcd84e9b7fcf85446715179,Universidade Federal de Viçosa,NA,NA
9d48082613575214cf6327eaa2c68557,1,cb7b702cf0cbe32453b2029d5c543f23,NA,cb7b702cf0cbe32453b2029d5c543f23,Fundação Universidade Federal do ABC,NA,NA
bda875b6899ccb8b579ca85cb8a850b6,1,2d8a86c6269df36cdaae86f770ad0a5b,NA,2d8a86c6269df36cdaae86f770ad0a5b,Instituto Federal do Ceará,NA,NA
c6fafe0f4837d8cf6210a52e1ebb4180,1,34851145826cc6973e4bb068da2ed81b,NA,34851145826cc6973e4bb068da2ed81b,Instituto Federal do Paraná,NA,NA
bf893a904d9d39366fe5e24e1e8f3bd6,1,0a1daa87e02f5fa39b77e5399165f307,NA,0a1daa87e02f5fa39b77e5399165f307,Instituto Federal da Bahia,NA,NA
f8c0439728884c4f5785bb4b643cc5c5,1,7aaf87ca5de0d89839c9d318dd76609a,NA,7aaf87ca5de0d89839c9d318dd76609a,Fundação Nacional do Índio,NA,NA
1f6a5a2596a5592f273661a75af547bb,1,0ab9548700e33d40dbde9c8f3508a05a,NA,0ab9548700e33d40dbde9c8f3508a05a,Fundação Nacional do Índio,NA,NA
ba070ebb35f2ce5d554a6e90a9a00a0e,1,77a932d63abf5e425d2e4653c533a66d,NA,77a932d63abf5e425d2e4653c533a66d,Fundação Nacional do Índio,NA,NA
f366f47c8c5c5d21987e8c017e8685be,1,422cf1dffb5e90647ae5398c0732e4ff,NA,422cf1dffb5e90647ae5398c0732e4ff,Ministério da Saúde - Unidades com vínculo di,NA,NA
62aa7a85c115776003935ee0bd5796d2,1,a44cce76096a5c599fac53ee70290b7e,NA,a44cce76096a5c599fac53ee70290b7e,Universidade Federal de São Paulo,NA,NA
c3f592a14309ef5d98ea19434d977162,1,a5a48c0a6949a726cb872ff94d388b23,NA,a5a48c0a6949a726cb872ff94d388b23,Fundação Universidade Federal de São João Del,NA,NA
c9161eb457447a42a34465cb863a0e08,1,e6340ab1e9a0e572fc8b608b103cd817,NA,e6340ab1e9a0e572fc8b608b103cd817,Fundação Universidade Federal do ABC,NA,NA
1fbd57254ff39a7f299c5e020dce668e,1,50e613d91a137c8d49bce1a1d4e0fd3f,NA,50e613d91a137c8d49bce1a1d4e0fd3f,Instituto Federal Baiano,NA,NA
7ed52422b52ac24dd0cf123d85ac8a68,1,42c8a9b3a548c1401027fbcb8e23d0ec,NA,42c8a9b3a548c1401027fbcb8e23d0ec,Instituto Federal da Bahia,NA,NA
b01b3509b21637bb2e6d0a56a8364cef,1,a22669af1342f640eefea3ccdf65057f,NA,a22669af1342f640eefea3ccdf65057f,Comando do Exército,NA,NA
3743403ad0d563733a28cba1b5b65acc,1,99f73adf0eccecb353ce549eb086c01b,NA,99f73adf0eccecb353ce549eb086c01b,Comando do Exército,NA,NA
6f656a35074b7fe6e2be4068d7e2d487,1,ca2716b6611bed29aba50a935af4a798,NA,ca2716b6611bed29aba50a935af4a798,Fundação Universidade Federal de São João Del,NA,NA
5d9f30ed829753c20a130ae9f6ea53a1,1,6150fb9e5065e60189bb8dc3b2a068e8,NA,6150fb9e5065e60189bb8dc3b2a068e8,Fundação Universidade Federal do ABC,NA,NA
20bf6491498ef56c4ac70837ed80a3bf,1,26ceda214db2cb9ca9c86b4068ba530f,2020-06-16T00:00:00Z,26ceda214db2cb9ca9c86b4068ba530f,Empresa Brasileira de Serviços Hospitalares,NA,NA
c8754b67b80f962a7b5096b558cc0472,1,462fa7afdabef4db92c5f79dfd529b95,NA,462fa7afdabef4db92c5f79dfd529b95,Comando do Exército,NA,NA
ce9f56a78b9609365f5a5a2b39c1a03b,1,e22f5a9a7e1849ce3b73d6f08a6ff2b2,NA,e22f5a9a7e1849ce3b73d6f08a6ff2b2,Comando do Exército,NA,NA
31bf216d574d512d2939b8cc885d9134,1,62450b9c88a97d1eb21825f433e2cf0c,NA,62450b9c88a97d1eb21825f433e2cf0c,Comando do Exército,NA,NA
